"","date","BTC","ETH","XRP","BCH","LTC","EOS","BNB","XLM","ADA","TRX","XMR","MIOTA","LINK","DASH","XTZ","ETC","NEO","XEM","DOGE","ZEC","BAT","DCR","QTUM","ZRX","OMG"
"1",2017-10-05,4328.41,295.86,0.237016,355.75,51.67,0.606157,1.68,0.014576,0.021489,0.00332,91.86,0.540915,0.406538,305.4,2.13,11.95,32.28,0.211072,0.001001,254.82,0.232473,30.34,11.86,0.179249,8.8
"2",2017-10-06,4370.81,308.59,0.234039,363.01,52.12,0.599844,1.58,0.018403,0.018539,0.002996,91.19,0.503448,0.475765,306.88,2.18,12.34,33.52,0.211324,0.001056,257.61,0.232911,30.51,11.69,0.199481,8.66
"3",2017-10-07,4426.89,311.12,0.23861,360.78,52.58,0.588553,1.58,0.020959,0.020941,0.002459,91.7,0.538529,0.463657,310.49,2.38,12.28,36.14,0.212189,0.001066,253.98,0.214372,29.88,11.94,0.187759,8.54
"4",2017-10-08,4610.48,308.61,0.279944,342.21,53.14,0.604501,1.22,0.018598,0.020477,0.00253,89.77,0.500032,0.397137,302.48,2.35,12.12,32.07,0.194807,0.001056,241.06,0.192375,27.22,11.14,0.184632,7.7
"5",2017-10-09,4772.02,297.39,0.251825,314.16,50.16,0.557142,1.4,0.017601,0.022114,0.002181,85.49,0.469438,0.380589,283.67,2.32,11.5,29.1,0.194931,0.000991,229.49,0.189483,26.59,12.07,0.186208,7.5
"6",2017-10-10,4781.99,299.87,0.260733,321.59,50.72,0.555214,1.39,0.018953,0.021531,0.002225,86.82,0.477576,0.407469,291.27,2.32,11.54,29.31,0.209909,0.001036,235.65,0.194932,27.84,12.08,0.197963,8.09
"7",2017-10-11,4826.48,303.46,0.264439,314.9,50.89,0.610223,1.43,0.01945,0.02252,0.00247,87.42,0.481464,0.450463,298.4,2.26,11.49,29.96,0.214811,0.001046,236.13,0.192717,27.84,12.13,0.202379,9.26
"8",2017-10-12,5446.91,304.14,0.248414,313.21,60.11,0.591723,1.34,0.017784,0.026252,0.002345,87.09,0.412417,0.444011,291.91,2.47,11.96,28.18,0.206147,0.001062,227,0.190453,28.86,11.29,0.185752,8.2
"9",2017-10-13,5647.21,338.76,0.260489,321.46,59.43,0.58397,1.44,0.01796,0.033641,0.002113,95.13,0.441595,0.434603,310.38,2.44,12.18,29.35,0.211569,0.001066,240.05,0.174872,27.59,11.25,0.199728,8.3
"10",2017-10-14,5831.79,339.63,0.25732,321.96,63.95,0.582836,1.54,0.017522,0.032465,0.002394,100.23,0.457837,0.39186,316.7,2.62,12.26,27.8,0.210581,0.00111,240.89,0.175499,28.15,10.63,0.196873,8.03
"11",2017-10-15,5678.19,336.6,0.263983,314.95,65.47,0.571914,1.56,0.018925,0.030049,0.002286,94.87,0.438429,0.413516,309.51,2.5,11.95,27.73,0.2073,0.001106,232.63,0.158654,27.75,10.44,0.197635,7.97
"12",2017-10-16,5725.59,333.38,0.256232,313.64,64.62,0.561856,1.44,0.036865,0.028948,0.002156,95.9,0.450655,0.423807,302.21,2.59,11.89,28.53,0.223181,0.001164,233.01,0.176811,27.23,11.49,0.200841,7.85
"13",2017-10-17,5605.51,317.08,0.232064,371.73,59.48,0.552144,1.39,0.045842,0.027217,0.001944,91.28,0.468463,0.400848,299.89,2.5,11.92,31.4,0.218207,0.001067,231.28,0.165404,28.85,12.05,0.221232,7.99
"14",2017-10-18,5590.69,314.32,0.21852,339.17,60.73,0.546006,1.33,0.035133,0.026691,0.002095,89.54,0.454575,0.366229,297.27,2.28,11.53,29.67,0.220316,0.001047,229.3,0.162438,27.4,11.49,0.219384,7.84
"15",2017-10-19,5708.52,308.09,0.21515,330.81,59.74,0.566708,1.28,0.031195,0.027032,0.001915,88.62,0.433388,0.3,295.47,2.03,11.34,28.66,0.220531,0.001064,230.07,0.153714,26.97,12.07,0.22567,7.92
"16",2017-10-20,6011.45,304.01,0.210549,327.44,60.33,0.540684,1.24,0.026757,0.03063,0.001942,90.54,0.401913,0.223874,289.19,1.89,11.22,27.75,0.215947,0.00105,222.52,0.152958,24.82,11.3,0.211546,7.31
"17",2017-10-21,6031.6,300.19,0.211016,323.36,58.2,0.526792,1.25,0.036429,0.028436,0.002298,88.12,0.393045,0.252681,277.86,1.82,10.92,27.13,0.212676,0.001007,212.46,0.143037,24.79,10.91,0.203438,7.37
"18",2017-10-22,6008.42,295.45,0.204177,331.66,56.81,0.51797,1.21,0.031269,0.027729,0.002583,86.58,0.392542,0.264695,275.7,1.68,10.83,28.79,0.211949,0.001023,213.73,0.14239,26.1,10.63,0.204589,7.67
"19",2017-10-23,5930.32,286.95,0.196928,315.6,54.92,0.493225,1.18,0.033832,0.025454,0.002428,85.21,0.386487,0.248675,284.23,1.72,10.28,27.51,0.199053,0.001016,206.52,0.141128,23.48,9.96,0.190887,7.61
"20",2017-10-24,5526.64,298.33,0.206644,326.89,55.96,0.514935,1.25,0.036649,0.027193,0.002632,88.4,0.453682,0.254453,293.2,1.84,10.6,30.15,0.212616,0.001092,216.04,0.157755,27.59,10.76,0.202004,8.13
"21",2017-10-25,5750.8,297.92,0.204604,332.13,56.49,0.504073,1.25,0.035004,0.027527,0.003033,88.13,0.443448,0.254435,289.14,1.78,10.63,28.54,0.206495,0.001056,217.69,0.154372,35,10.65,0.198329,7.62
"22",2017-10-26,5904.83,296.53,0.203628,338.2,55.74,0.518944,1.21,0.034546,0.027132,0.002841,88.58,0.417107,0.227041,286.14,1.79,10.5,28.33,0.199005,0.001051,233.67,0.147397,30.22,10.57,0.196484,7.65
"23",2017-10-27,5780.9,297.42,0.202785,367.57,55.33,0.522118,1.17,0.034236,0.026382,0.003051,86.75,0.423355,0.224644,280.48,1.78,10.39,28.76,0.19794,0.001052,244.52,0.142509,29.72,10.3,0.191698,7.46
"24",2017-10-28,5753.09,296.3,0.201835,423.35,54.69,0.536368,1.15,0.031038,0.025866,0.002999,86.31,0.395483,0.206531,275.68,1.8,10.55,27.35,0.197236,0.001037,231.07,0.155709,30.96,10.21,0.193665,7.18
"25",2017-10-29,6153.85,305.09,0.202785,451.92,57.11,0.665881,1.24,0.030331,0.028607,0.002956,88.65,0.40372,0.198876,283.93,1.75,10.86,27.76,0.201337,0.001173,234.33,0.145832,29.35,10.42,0.194289,7.3
"26",2017-10-30,6130.53,307.75,0.202711,448.23,56.39,0.711433,1.31,0.031804,0.028583,0.002784,88.84,0.409046,0.209849,285.95,1.75,10.87,28.79,0.200415,0.001151,241.22,0.146813,30.25,10.39,0.188216,7.25
"27",2017-10-31,6468.4,305.88,0.200558,439.05,55.75,0.781782,1.31,0.029182,0.030437,0.002814,87.64,0.390915,0.193912,279.15,1.75,10.62,28.47,0.186771,0.001124,233.01,0.154904,28.4,10.45,0.173305,6.84
"28",2017-11-01,6767.31,291.69,0.194124,531.83,53.18,1.05,1.26,0.027353,0.022986,0.00251,85.72,0.36392,0.157611,271.56,1.72,10.26,26.86,0.166645,0.001138,222.41,0.138513,26.89,9.93,0.171246,6.05
"29",2017-11-02,7078.5,287.43,0.205861,587.22,54.74,1.12,1.3,0.027607,0.021306,0.002312,83.76,0.366056,0.167427,265.3,1.61,10.24,24.5,0.166887,0.001151,218.16,0.166955,24.81,9.8,0.170806,6.23
"30",2017-11-03,7207.76,305.71,0.208133,625.32,56.18,1.21,1.46,0.027779,0.022628,0.002227,87.99,0.393126,0.171798,278.59,1.74,12.66,26.82,0.171728,0.001121,232.63,0.146845,27.61,10.38,0.179373,6.73
"31",2017-11-04,7379.95,300.47,0.20375,620.45,55.04,1.12,1.64,0.027294,0.022022,0.002128,87.3,0.368643,0.177603,274.68,1.77,11.89,26.49,0.170845,0.001189,230.39,0.141719,28.93,10.05,0.182987,6.45
"32",2017-11-05,7407.41,296.26,0.202055,630.7,54.75,1.09,1.52,0.026765,0.020635,0.002219,86.35,0.350084,0.172059,273.17,1.7,13.24,26.38,0.180309,0.001182,225.35,0.140744,29.04,10.13,0.175023,6.29
"33",2017-11-06,7022.76,298.89,0.20599,602.65,55.17,0.91695,1.57,0.02888,0.021881,0.002125,102.92,0.373939,0.167456,275.68,1.55,14.33,26.32,0.186642,0.001154,228.7,0.137831,28.8,10.44,0.178884,6.48
"34",2017-11-07,7144.38,294.66,0.210354,616.3,61.3,0.951407,1.81,0.030699,0.022195,0.002184,99.76,0.383096,0.177539,293.38,1.72,13.92,26.23,0.180246,0.001177,240.87,0.141934,29.33,11.21,0.201199,6.33
"35",2017-11-08,7459.69,309.07,0.217437,622.46,62.57,1.13,2.03,0.033763,0.025186,0.002338,113.32,0.475925,0.213909,316.33,1.62,14.02,30.67,0.194292,0.001222,250.6,0.149248,31.58,11.91,0.219013,7.7
"36",2017-11-09,7143.58,320.88,0.217488,654.3,64.27,1.18,1.99,0.039946,0.032053,0.002344,120.78,0.535435,0.223969,326.01,1.71,14.21,31.9,0.220927,0.001415,262,0.160317,33.06,11.94,0.23055,8.03
"37",2017-11-10,6618.14,299.25,0.206483,1007.42,59.26,1.03,1.8,0.033073,0.027119,0.002013,105.59,0.504601,0.187602,329.57,1.56,14.6,28.18,0.192903,0.001163,237.88,0.139639,30.27,11.29,0.19722,7.01
"38",2017-11-11,6357.6,314.68,0.21043,1340.45,62.3,1.16,1.67,0.033053,0.027437,0.002003,119.62,0.621817,0.17977,346.06,1.58,19.42,28.53,0.192428,0.001201,253.6,0.137147,30.71,11.65,0.197162,7.3
"39",2017-11-12,5950.07,307.91,0.197339,1388.86,59.01,1.09,1.52,0.028182,0.023977,0.001783,123.86,0.593716,0.170898,536.12,1.48,15.18,26.96,0.180406,0.001038,288.67,0.124914,29.42,11.11,0.1879,6.59
"40",2017-11-13,6559.49,316.72,0.203442,1353.99,61.4,1.18,1.69,0.030656,0.025808,0.002112,123.4,0.591634,0.183071,427.37,1.46,16.11,28.4,0.192662,0.001211,265.45,0.14345,31.79,11.42,0.19685,7.57
"41",2017-11-14,6635.75,337.63,0.209825,1273.53,62.68,1.67,1.59,0.036374,0.02623,0.002485,122.35,0.610332,0.188114,427.54,1.56,17.87,29.73,0.194469,0.001184,271.44,0.147691,34.32,11.6,0.199258,7.84
"42",2017-11-15,7315.54,333.36,0.212956,1212.4,63.82,1.67,1.53,0.037053,0.026445,0.002322,121.37,0.785823,0.186138,424.41,1.61,17.55,29.35,0.193879,0.001339,290.57,0.143508,34.35,11.72,0.197774,7.72
"43",2017-11-16,7871.69,330.92,0.227107,900.78,71.06,1.65,1.58,0.037234,0.02758,0.002209,120.31,0.823941,0.169761,418.18,1.66,16.88,28.7,0.196787,0.00139,294.91,0.167167,32.64,12.89,0.190098,7.16
"44",2017-11-17,7708.99,332.39,0.226581,1185.48,67.57,1.75,1.51,0.035572,0.025773,0.001984,126.7,0.792462,0.159649,424.98,1.65,17.24,40.5,0.192635,0.001313,291.19,0.160654,32.04,13.37,0.183124,7.58
"45",2017-11-18,7790.15,347.61,0.228627,1254.53,69.64,1.93,1.67,0.036583,0.026369,0.002028,130.8,0.823032,0.170872,454.74,1.69,17.72,42.74,0.196271,0.001373,298.15,0.162501,34.82,14.02,0.204693,7.95
"46",2017-11-19,8036.49,354.39,0.231016,1172.05,71.59,1.88,1.61,0.036566,0.028084,0.002002,129.48,0.864638,0.162354,442.31,1.72,17.92,39.75,0.201947,0.001376,299.33,0.161358,35.06,14.03,0.197092,7.82
"47",2017-11-20,8200.64,366.73,0.238759,1236.01,72.25,1.99,1.62,0.038121,0.029581,0.002134,135.76,0.966548,0.162183,486.54,1.75,18.39,35.64,0.213041,0.001394,302.17,0.157709,34.04,14.77,0.201159,8.03
"48",2017-11-21,8071.26,360.4,0.233271,1176.97,70.03,1.9,1.57,0.037668,0.02833,0.002143,141.74,0.888499,0.154972,494.21,1.72,17.8,34.36,0.202712,0.001389,290.64,0.15469,34.14,14.15,0.194747,7.65
"49",2017-11-22,8253.55,380.65,0.238859,1303.31,71.89,1.89,1.61,0.042299,0.028549,0.002302,165.95,0.89957,0.168515,578.85,2.32,17.99,35.86,0.203891,0.001823,319.73,0.167282,40.42,14.2,0.229269,7.94
"50",2017-11-23,8038.77,410.17,0.242402,1683.81,73.22,1.89,1.55,0.040535,0.027444,0.002105,158.61,0.793487,0.164384,566.68,2.02,18.23,34.9,0.201437,0.001891,311.55,0.158281,42.97,13.95,0.216585,7.72
"51",2017-11-24,8253.69,474.91,0.244642,1648.51,77.97,1.88,1.72,0.040193,0.028382,0.002025,160.03,0.786914,0.192921,566.64,1.98,21.45,34.79,0.209109,0.001908,346.36,0.160319,48.18,14.43,0.234195,7.61
"52",2017-11-25,8790.92,466.28,0.252393,1571.27,88.82,2.05,1.87,0.043639,0.030447,0.002048,168.44,0.806117,0.180959,643.57,2.03,21.71,38.13,0.218506,0.002072,344.7,0.165884,49.96,14.49,0.228617,8.72
"53",2017-11-26,9330.55,471.33,0.248818,1735.66,85.93,2.46,1.85,0.048896,0.036332,0.002138,163.37,0.841932,0.182888,621.62,2.17,22.22,38.44,0.213886,0.002026,340.14,0.179284,61.73,14.79,0.226367,8.49
"54",2017-11-27,9818.35,480.36,0.253927,1622.57,91.6,2.86,1.94,0.059843,0.050593,0.002062,173.39,1.04,0.184168,632.3,2.17,25.75,40.13,0.226282,0.001988,347.51,0.186623,60.04,14.79,0.233117,9.49
"55",2017-11-28,10058.8,472.9,0.299152,1546.18,96.03,2.75,1.92,0.081415,0.119744,0.002308,203.21,1.5,0.176424,626.42,2.13,33.98,38.08,0.248682,0.002363,371.24,0.195462,56,15.49,0.225542,9.39
"56",2017-11-29,9888.61,427.52,0.243064,1359.71,85.57,2.71,1.75,0.064424,0.089718,0.002068,168.15,1.25,0.145255,677.4,2.06,25.42,32.28,0.218286,0.00208,306.07,0.151431,48.94,12.45,0.190781,7.95
"57",2017-11-30,10233.6,447.11,0.250878,1389.78,88.33,2.85,2,0.072871,0.119883,0.002244,180.14,1.33,0.170461,786.93,2.19,28.19,32.96,0.226677,0.002079,308.49,0.159573,56.64,12.95,0.188614,8.13
"58",2017-12-01,10975.6,466.54,0.255699,1462.68,99,3.24,2.07,0.089883,0.131352,0.002118,190.94,1.45,0.177823,797.53,2.42,31.2,35.84,0.239571,0.002148,335.98,0.176916,58.41,13.16,0.201924,8.9
"59",2017-12-02,11074.6,463.45,0.255492,1434.98,100.28,3.92,2.08,0.093816,0.132351,0.002073,203.03,1.44,0.207898,778.43,2.49,30.8,35.07,0.252322,0.002149,329.3,0.169221,55.41,13,0.211218,9.31
"60",2017-12-03,11323.2,465.85,0.252558,1559.93,101.26,3.61,2.23,0.089035,0.131807,0.002116,200.05,1.88,0.230629,768.88,2.72,30.46,36.62,0.275915,0.002223,322.81,0.170244,53.74,13.15,0.211341,9.43
"61",2017-12-04,11657.2,470.2,0.253571,1576.92,104.24,4.03,2.49,0.09761,0.13587,0.002144,210.24,2.76,0.229581,774.01,2.67,30.4,42.17,0.285884,0.002463,330.51,0.19244,58.27,13.62,0.223559,10.51
"62",2017-12-05,11916.7,463.28,0.246101,1501.85,102.4,4.24,2.6,0.123523,0.127488,0.002085,269.48,3.84,0.313877,756.36,2.8,30.39,38.82,0.301329,0.002479,323.39,0.224739,56.06,13.08,0.218572,10.08
"63",2017-12-06,14291.5,428.59,0.232544,1430.1,100.35,4.55,2.59,0.151622,0.117839,0.003055,278.68,4.36,0.29157,700.07,3.31,27.86,35.16,0.270295,0.002663,338.87,0.206024,50.4,11.96,0.259519,8.64
"64",2017-12-07,17899.7,434.41,0.222823,1330.93,98.29,3.99,2.78,0.133046,0.105501,0.004275,280.86,4.14,0.260064,697.9,3.78,26.82,34.86,0.236283,0.00272,308.39,0.173906,50.29,12.56,0.26313,7.85
"65",2017-12-08,16569.4,456.03,0.252125,1464.13,124.85,4.29,2.83,0.13726,0.115465,0.004394,276.74,5.01,0.245226,726.67,3.82,30.05,36.27,0.639449,0.002779,328.08,0.186056,56.87,12.79,0.267595,8.45
"66",2017-12-09,15178.2,473.5,0.244708,1410.06,155.24,4.06,2.61,0.135122,0.119609,0.004473,262.53,4.68,0.238859,723.61,3.41,29.09,35.71,0.445482,0.002617,316.63,0.185353,53.53,12.08,0.241584,8.58
"67",2017-12-10,15455.4,441.72,0.237333,1323.07,148.66,3.77,2.48,0.119263,0.110281,0.004408,245.33,4.13,0.252898,688.67,3.45,26.51,33.31,0.393966,0.002547,291.1,0.175097,56.19,11.05,0.228401,7.95
"68",2017-12-11,16936.8,515.14,0.251691,1423.38,214.2,4.36,2.71,0.144956,0.121383,0.005282,279.67,4.27,0.260592,765.4,3.87,27.64,35.88,0.49053,0.002798,319.96,0.210838,57.8,13.55,0.235145,9.01
"69",2017-12-12,17415.4,651.43,0.373541,1615.03,316.16,5.3,2.68,0.156444,0.133891,0.007613,308.07,4.72,0.231424,932.03,4.3,30.32,40.41,0.534018,0.003304,373.03,0.245799,71.61,14.76,0.262825,10.38
"70",2017-12-13,16408.2,702.77,0.471063,1607.65,302.6,7.3,2.78,0.149342,0.134281,0.01646,305.74,4.09,0.261878,886.89,4.07,29.72,44.81,0.523858,0.003461,414.69,0.238908,72.99,17.31,0.342906,10.71
"71",2017-12-14,16564,695.82,0.864263,1966.14,279.33,8.4,3.16,0.188907,0.240753,0.01769,325.21,3.78,0.308503,941.1,4.44,31.96,50.62,0.610045,0.003709,510.91,0.240201,73.72,20.48,0.379367,11.44
"72",2017-12-15,17706.9,684.45,0.756181,1815.43,299.78,8.13,4,0.195862,0.213467,0.018434,312.32,3.9,0.320793,900.52,5,32.09,47.99,0.592682,0.003762,467.15,0.235625,71.91,30.54,0.359391,11.72
"73",2017-12-16,19497.4,696.21,0.758642,1801.88,298.97,8.61,4.66,0.232125,0.404665,0.036271,327.32,3.63,0.341393,1001.51,5.98,34.78,49.81,0.657999,0.005933,469.64,0.270852,83.97,29,0.383183,14.27
"74",2017-12-17,19140.8,719.97,0.728366,1862.88,318.72,8.22,5.76,0.266621,0.513011,0.03619,351.37,3.93,0.417596,1105.92,10.56,34.79,68.11,0.687827,0.005984,537.18,0.311358,85.46,29.62,0.463769,15.62
"75",2017-12-18,19114.2,794.65,0.778407,2196.64,358.34,9.21,5.62,0.276283,0.518198,0.044589,381.51,4.24,0.434907,1167.12,8.35,39.4,77.22,0.846193,0.006433,596.16,0.395567,92.64,51.85,0.511789,18.5
"76",2017-12-19,17776.7,826.82,0.791257,2805.89,350.25,12.38,5.79,0.26431,0.531273,0.046848,377.24,5.37,0.439356,1186.63,7.56,40.27,70.81,0.942962,0.005666,613.91,0.375701,91.44,67.75,0.564137,18.14
"77",2017-12-20,16624.6,819.09,0.775964,3923.07,314.62,11.99,5.18,0.252386,0.486151,0.048883,469.2,5.09,0.372796,1550.85,4.85,44.05,75.62,0.918996,0.006661,675.55,0.376895,95.52,63.64,0.575164,17.79
"78",2017-12-21,15802.9,821.06,1.19,3267.17,317.46,10.6,5.18,0.2572,0.477851,0.045969,417.98,5.03,0.424287,1434.82,5.03,42.1,71.37,0.998102,0.007425,651.49,0.370376,93.82,62.23,0.57853,17.12
"79",2017-12-22,13831.8,674.86,1.14,2696.69,264.93,7.84,4.34,0.216717,0.40715,0.039074,346.11,3.45,0.426878,1179.01,3.85,30.96,55.57,0.816177,0.006054,536.68,0.302083,76.63,49.48,0.498971,12.88
"80",2017-12-23,14699.2,719.39,1.17,3257.08,288.27,8.48,4.84,0.234179,0.414027,0.051791,382.04,3.61,0.57768,1275.5,4.43,32.72,58.9,0.927166,0.007259,594.61,0.327864,85.4,57.26,0.645686,14.41
"81",2017-12-24,13925.8,694.15,1.04,2903.12,275.98,8.14,5.29,0.22445,0.390029,0.036209,337.06,3.48,0.544162,1184.69,4.02,30.78,59.7,1.04,0.008582,532.5,0.373256,89.72,53.64,0.62846,14.35
"82",2017-12-25,14026.6,765.83,1.12,2954.69,273.39,9.77,6.56,0.228511,0.416363,0.035177,360.78,3.5,0.501933,1175.89,3.9,32.35,66.32,1.01,0.008931,558.84,0.390715,91.39,58.09,0.696416,15.64
"83",2017-12-26,16099.8,773.84,1.19,3108.89,286.5,9.82,9.03,0.226018,0.428465,0.037832,381.54,3.8,0.521421,1222.83,4.26,32.9,65.52,0.98838,0.009411,573.98,0.404879,94.75,55.95,0.647725,15.24
"84",2017-12-27,15838.5,762.84,1.4,2889.52,272.17,10.56,10.11,0.229224,0.414176,0.036831,421.85,3.74,0.505501,1189.89,3.87,32.14,66.88,0.944464,0.008872,554.07,0.406465,95.87,54.11,0.669701,15.04
"85",2017-12-28,14606.5,737.02,1.43,2566.64,249.93,9.57,9.32,0.223544,0.407701,0.041974,378.9,3.68,0.506697,1160.57,3.79,29.53,65.43,0.909741,0.008486,507.27,0.381722,89.19,56.23,0.646711,15.09
"86",2017-12-29,14656.2,753.59,2.21,2779.95,245.5,9.44,8.81,0.322941,0.529299,0.036348,377.37,3.69,0.486348,1147.95,3.76,30.03,73.9,1.06,0.009391,571.9,0.381674,99.72,58.71,0.684076,16.02
"87",2017-12-30,12952.2,717.26,2.16,2392.41,218.96,8.56,7.84,0.323202,0.639243,0.036413,330.8,3.34,0.586128,1011.47,3.88,26.92,72.4,0.926883,0.00786,486.45,0.35393,84.94,60.49,0.688402,16.57
"88",2017-12-31,14156.4,756.73,2.3,2533.01,232.1,8.77,8.64,0.360756,0.719695,0.044752,349.03,3.55,0.601552,1051.68,4.08,28,75.96,1.03,0.008972,505.51,0.412203,95.96,62.4,0.895721,19.89
"89",2018-01-01,13657.2,772.64,2.39,2432.54,229.03,8.84,8.41,0.480008,0.728657,0.051695,358.99,3.97,0.733563,1053.98,4.53,34.17,78.82,1.04,0.008909,577.19,0.475599,109.01,60.88,0.877714,19.33
"90",2018-01-02,14982.1,884.44,2.48,2711,255.68,9.33,8.84,0.564766,0.782587,0.078682,383.42,4,0.673712,1217.72,5.54,34.92,90.33,1.16,0.009145,583.51,0.5633,108.33,60.72,0.896672,20.3
"91",2018-01-03,15201,962.72,3.11,2608.69,245.37,10.23,9.54,0.896227,1.08,0.094703,412.06,4.13,0.681167,1170.74,7.09,34.86,105.56,1.79,0.00932,581.89,0.651219,107.12,59.09,0.974472,20.54
"92",2018-01-04,15599.2,980.92,3.2,2430.18,241.37,11.28,9.21,0.72405,1.11,0.207974,403.05,4.08,0.984368,1229.79,6.15,36.32,99.11,1.64,0.009644,595.19,0.634125,110.72,57.47,1.05,19.93
"93",2018-01-05,17429.5,997.72,3.05,2584.48,249.27,10.84,14.92,0.662712,0.999559,0.220555,384.94,3.75,0.907486,1152.41,5.48,36.2,95.28,1.59,0.012167,588.85,0.552881,109.95,62.7,1.12,18.69
"94",2018-01-06,17527,1041.68,3.09,2786.65,296.45,12.58,22.76,0.709945,1.03,0.174797,452.77,3.94,1.06,1265.03,5.45,38.42,100.86,1.65,0.014863,764.26,0.663905,114.54,94.67,1.36,19.31
"95",2018-01-07,16477.6,1153.17,3.38,2786.88,288.45,12.52,18.66,0.699645,1.01,0.199655,459.33,4.07,1.27,1285.43,5.44,40.79,102.43,1.84,0.017088,880.76,0.758233,114.4,85.77,1.36,24.41
"96",2018-01-08,15170.1,1148.53,2.46,2421.47,255.76,9.69,18.26,0.629323,0.899002,0.151993,405.07,3.85,1.38,1087.75,4.74,34.19,102.38,1.65,0.015045,695.49,0.848184,112,55.98,1.91,23.89
"97",2018-01-09,14595.4,1299.74,2.1,2391.56,247.04,9.33,17.41,0.585653,0.814743,0.124782,413.33,3.54,1.23,1111.86,4.97,38.32,126.94,1.54,0.01342,672.78,0.891962,116.79,53.21,2.17,25.29
"98",2018-01-10,14973.3,1255.82,1.97,2895.38,250.52,11.34,17.39,0.56693,0.793121,0.129553,407.74,3.78,1.19,1106.36,4.95,36.95,122.99,1.45,0.013102,721.4,0.802175,113.6,54.08,2.15,23.35
"99",2018-01-11,13405.8,1154.93,1.95,2462.61,229.37,11.35,21.04,0.558126,0.688412,0.10908,355.59,3.37,1.01,1007.88,5.27,32.79,108.29,1.31,0.011469,646.6,0.653207,102.25,45.75,1.85,21.66
"100",2018-01-12,13980.6,1273.2,2.04,2620.99,236.86,13.75,22.32,0.67796,0.897508,0.108858,394.78,3.69,1.05,1054.87,5.75,36.4,124.47,1.44,0.013056,700.81,0.74205,116.16,50.41,2.22,22.84
"101",2018-01-13,14360.2,1396.42,2.02,2685.29,259.19,16.23,22.17,0.671564,0.884124,0.103035,420.05,3.94,1.1,1100.26,6.07,42.39,140.62,1.51,0.013023,701.58,0.763973,122.74,54.7,2.37,25.72
"102",2018-01-14,13772,1366.77,1.86,2553.32,238.68,13.44,20.78,0.630856,0.802262,0.084782,399.52,3.74,1.01,1014.07,5.55,42.96,170.42,1.39,0.011684,675.76,0.662359,112,54.08,2,23.83
"103",2018-01-15,13819.8,1291.92,1.68,2401.54,232.77,12.94,19.56,0.599271,0.778587,0.075694,414.57,3.48,0.877688,939.19,5.23,40.5,187.4,1.39,0.009857,627.99,0.689569,104.69,52.58,1.75,22.46
"104",2018-01-16,11490.5,1053.69,1.18,1772.07,188.33,10.28,13.89,0.441197,0.626493,0.054488,320.04,2.6,0.756453,759.61,4.84,28.46,145.3,1.03,0.006822,513.66,0.483813,83.13,36.03,1.57,17.38
"105",2018-01-17,11188.6,1014.25,1.31,1748.05,186.52,10.19,14.2,0.477187,0.629102,0.075623,319.19,2.72,0.698634,793.57,4.53,29.12,141.37,1.02,0.007648,496.82,0.58824,86.12,36.47,1.52,18.06
"106",2018-01-18,11474.9,1036.28,1.6,1756.75,192.84,10.51,14.28,0.509523,0.659843,0.083179,316.47,2.75,0.74423,835.49,5.13,30.19,142.66,1.08,0.007969,490.08,0.591967,83.76,37.37,1.65,17.73
"107",2018-01-19,11607.4,1039.1,1.55,1769.62,192.96,11.18,14.94,0.506232,0.650498,0.080499,364.62,2.7,0.812905,846.16,4.74,31.7,139.49,1.1,0.007871,524.34,0.593371,103.85,39.19,1.81,18.43
"108",2018-01-20,12899.2,1155.15,1.58,2032.12,211.02,15.52,16.19,0.534677,0.70751,0.085201,383.79,3,1.22,926.12,4.99,35.01,149.94,1.21,0.008448,557.6,0.652433,118.83,51.26,2.04,19.71
"109",2018-01-21,11600.1,1049.58,1.38,1776.64,190.42,13.44,14.07,0.464117,0.613163,0.071186,345.08,2.77,0.887828,818.27,4.58,30.32,131.1,1.07,0.007131,487.02,0.555487,101.13,42.82,1.71,16.97
"110",2018-01-22,10931.4,1003.26,1.36,1621.92,180.01,13.66,13.01,0.486338,0.570458,0.071412,315.9,2.47,0.802858,763.2,4.73,29.26,123.66,0.991465,0.006734,446.79,0.511591,90.54,39.97,1.68,15.66
"111",2018-01-23,10868.4,986.23,1.34,1621.46,177.81,12.97,13.09,0.486185,0.56307,0.068572,308.46,2.5,0.801917,757.34,4.74,28.37,121.6,0.942383,0.006673,442,0.578114,92.37,39.15,1.59,16.05
"112",2018-01-24,11359.4,1058.78,1.36,1639.13,179.99,13.83,13.63,0.567014,0.622208,0.070421,317.4,2.43,0.792863,775.11,4.24,29.6,136.41,0.96375,0.007083,451.73,0.543128,94.57,40.51,1.66,17.85
"113",2018-01-25,11259.4,1056.03,1.31,1642.12,180.27,14.31,13.23,0.608253,0.637495,0.068766,317.1,2.37,0.760437,795.66,4.04,29.19,138,0.9491,0.007667,472.97,0.555015,91.05,40.72,1.63,17.96
"114",2018-01-26,11171.4,1055.17,1.22,1603.9,176.73,14.34,13.22,0.633916,0.623382,0.06663,323.68,2.37,0.709853,782.41,4.11,28.8,137.89,0.839974,0.007237,456.94,0.558874,90.34,39.7,2.04,16.58
"115",2018-01-27,11440.7,1107.07,1.22,1628.63,180.89,14.27,13.25,0.613061,0.616833,0.068422,321.36,2.45,0.780675,773.84,4.09,29.49,140.2,1.06,0.007373,451.69,0.662215,92.12,39.58,2.09,15.98
